Abd,sample,Species,Community,Curve,Tax_dis,Depth
8.051,A.2.R.10,Celeribacter indicus,A,2,R,10
6.725,A.2.R.10,Thermocrinis albus,A,2,R,10
5.617,A.2.R.10,Archaeoglobus veneficus,A,2,R,10
4.692,A.2.R.10,Halogeometricum borinquense,A,2,R,10
3.919,A.2.R.10,Prosthecochloris aestuarii,A,2,R,10
3.273,A.2.R.10,Celeribacter marinus,A,2,R,10
2.734,A.2.R.10,Elizabethkingia meningoseptica,A,2,R,10
2.284,A.2.R.10,Gordonia polyisoprenivorans,A,2,R,10
1.907,A.2.R.10,Encephalitozoon intestinalis,A,2,R,10
1.907,A.2.R.10,Encephalitozoon intestinalis,A,2,R,10
1.907,A.2.R.10,Encephalitozoon intestinalis,A,2,R,10
1.907,A.2.R.10,Encephalitozoon intestinalis,A,2,R,10
1.907,A.2.R.10,Encephalitozoon intestinalis,A,2,R,10
1.907,A.2.R.10,Encephalitozoon intestinalis,A,2,R,10
1.907,A.2.R.10,Encephalitozoon intestinalis,A,2,R,10
1.907,A.2.R.10,Encephalitozoon intestinalis,A,2,R,10
1.907,A.2.R.10,Encephalitozoon intestinalis,A,2,R,10
1.907,A.2.R.10,Encephalitozoon intestinalis,A,2,R,10
1.907,A.2.R.10,Encephalitozoon intestinalis,A,2,R,10
1.593,A.2.R.10,Cronobacter sakazakii,A,2,R,10
1.331,A.2.R.10,Sinorhizobium fredii,A,2,R,10
1.112,A.2.R.10,Saccharomyces cerevisiae,A,2,R,10
1.112,A.2.R.10,Saccharomyces cerevisiae,A,2,R,10
1.112,A.2.R.10,Saccharomyces cerevisiae,A,2,R,10
1.112,A.2.R.10,Saccharomyces cerevisiae,A,2,R,10
1.112,A.2.R.10,Saccharomyces cerevisiae,A,2,R,10
1.112,A.2.R.10,Saccharomyces cerevisiae,A,2,R,10
1.112,A.2.R.10,Saccharomyces cerevisiae,A,2,R,10
1.112,A.2.R.10,Saccharomyces cerevisiae,A,2,R,10
1.112,A.2.R.10,Saccharomyces cerevisiae,A,2,R,10
1.112,A.2.R.10,Saccharomyces cerevisiae,A,2,R,10
1.112,A.2.R.10,Saccharomyces cerevisiae,A,2,R,10
1.112,A.2.R.10,Saccharomyces cerevisiae,A,2,R,10
1.112,A.2.R.10,Saccharomyces cerevisiae,A,2,R,10
1.112,A.2.R.10,Saccharomyces cerevisiae,A,2,R,10
1.112,A.2.R.10,Saccharomyces cerevisiae,A,2,R,10
1.112,A.2.R.10,Saccharomyces cerevisiae,A,2,R,10
1.112,A.2.R.10,Saccharomyces cerevisiae,A,2,R,10
0.928,A.2.R.10,Cronobacter universalis,A,2,R,10
0.776,A.2.R.10,Haloferax mediterranei,A,2,R,10
0.648,A.2.R.10,Ensifer adhaerens,A,2,R,10
0.541,A.2.R.10,Chlorobium limicola,A,2,R,10
0.452,A.2.R.10,Taylorella equigenitalis,A,2,R,10
0.377,A.2.R.10,Citrobacter koseri,A,2,R,10
0.315,A.2.R.10,Ferroglobus placidus,A,2,R,10
0.263,A.2.R.10,Chryseobacterium piperi,A,2,R,10
0.22,A.2.R.10,Gluconacetobacter diazotrophicus,A,2,R,10
0.184,A.2.R.10,Archaeoglobus fulgidus,A,2,R,10
0.153,A.2.R.10,Geobacillus thermocatenulatus,A,2,R,10
0.128,A.2.R.10,Gordonia bronchialis,A,2,R,10
0.107,A.2.R.10,Hydrogenobacter thermophilus,A,2,R,10
0.089,A.2.R.10,Chlorobium luteolum,A,2,R,10
0.075,A.2.R.10,Acetobacter persici,A,2,R,10
0.062,A.2.R.10,Antarctobacter heliothermus,A,2,R,10
0.052,A.2.R.10,Thermocrinis ruber,A,2,R,10
0.044,A.2.R.10,Bordetella bronchiseptica,A,2,R,10
0.036,A.2.R.10,Brucella melitensis,A,2,R,10
0.036,A.2.R.10,Brucella melitensis,A,2,R,10
0.03,A.2.R.10,Anoxybacillus gonensis,A,2,R,10
0.025,A.2.R.10,Agrobacterium radiobacter,A,2,R,10
0.025,A.2.R.10,Agrobacterium radiobacter,A,2,R,10
0.021,A.2.R.10,Anoxybacillus flavithermus,A,2,R,10
0.018,A.2.R.10,Acetobacter aceti,A,2,R,10
0.015,A.2.R.10,Taylorella asinigenitalis,A,2,R,10
0.012,A.2.R.10,Vibrio cholerae,A,2,R,10
0.012,A.2.R.10,Vibrio cholerae,A,2,R,10
0.01,A.2.R.10,Rhodobacter sphaeroides,A,2,R,10
0.01,A.2.R.10,Rhodobacter sphaeroides,A,2,R,10
16.187,A.2.R.120,Encephalitozoon intestinalis,A,2,R,120
16.187,A.2.R.120,Encephalitozoon intestinalis,A,2,R,120
16.187,A.2.R.120,Encephalitozoon intestinalis,A,2,R,120
16.187,A.2.R.120,Encephalitozoon intestinalis,A,2,R,120
16.187,A.2.R.120,Encephalitozoon intestinalis,A,2,R,120
16.187,A.2.R.120,Encephalitozoon intestinalis,A,2,R,120
16.187,A.2.R.120,Encephalitozoon intestinalis,A,2,R,120
16.187,A.2.R.120,Encephalitozoon intestinalis,A,2,R,120
16.187,A.2.R.120,Encephalitozoon intestinalis,A,2,R,120
16.187,A.2.R.120,Encephalitozoon intestinalis,A,2,R,120
16.187,A.2.R.120,Encephalitozoon intestinalis,A,2,R,120
13.815,A.2.R.120,Saccharomyces cerevisiae,A,2,R,120
13.815,A.2.R.120,Saccharomyces cerevisiae,A,2,R,120
13.815,A.2.R.120,Saccharomyces cerevisiae,A,2,R,120
13.815,A.2.R.120,Saccharomyces cerevisiae,A,2,R,120
13.815,A.2.R.120,Saccharomyces cerevisiae,A,2,R,120
13.815,A.2.R.120,Saccharomyces cerevisiae,A,2,R,120
13.815,A.2.R.120,Saccharomyces cerevisiae,A,2,R,120
13.815,A.2.R.120,Saccharomyces cerevisiae,A,2,R,120
13.815,A.2.R.120,Saccharomyces cerevisiae,A,2,R,120
13.815,A.2.R.120,Saccharomyces cerevisiae,A,2,R,120
13.815,A.2.R.120,Saccharomyces cerevisiae,A,2,R,120
13.815,A.2.R.120,Saccharomyces cerevisiae,A,2,R,120
13.815,A.2.R.120,Saccharomyces cerevisiae,A,2,R,120
13.815,A.2.R.120,Saccharomyces cerevisiae,A,2,R,120
13.815,A.2.R.120,Saccharomyces cerevisiae,A,2,R,120
13.815,A.2.R.120,Saccharomyces cerevisiae,A,2,R,120
13.815,A.2.R.120,Saccharomyces cerevisiae,A,2,R,120
11.54,A.2.R.120,Brucella melitensis,A,2,R,120
11.54,A.2.R.120,Brucella melitensis,A,2,R,120
9.639,A.2.R.120,Sinorhizobium fredii,A,2,R,120
8.051,A.2.R.120,Cryptococcus neoformans,A,2,R,120
8.051,A.2.R.120,Cryptococcus neoformans,A,2,R,120
8.051,A.2.R.120,Cryptococcus neoformans,A,2,R,120
8.051,A.2.R.120,Cryptococcus neoformans,A,2,R,120
8.051,A.2.R.120,Cryptococcus neoformans,A,2,R,120
8.051,A.2.R.120,Cryptococcus neoformans,A,2,R,120
8.051,A.2.R.120,Cryptococcus neoformans,A,2,R,120
8.051,A.2.R.120,Cryptococcus neoformans,A,2,R,120
8.051,A.2.R.120,Cryptococcus neoformans,A,2,R,120
8.051,A.2.R.120,Cryptococcus neoformans,A,2,R,120
8.051,A.2.R.120,Cryptococcus neoformans,A,2,R,120
8.051,A.2.R.120,Cryptococcus neoformans,A,2,R,120
8.051,A.2.R.120,Cryptococcus neoformans,A,2,R,120
8.051,A.2.R.120,Cryptococcus neoformans,A,2,R,120
6.725,A.2.R.120,Haloferax mediterranei,A,2,R,120
5.617,A.2.R.120,Acetobacter persici,A,2,R,120
4.692,A.2.R.120,Thermocrinis ruber,A,2,R,120
3.919,A.2.R.120,Citrobacter koseri,A,2,R,120
3.273,A.2.R.120,Taylorella equigenitalis,A,2,R,120
2.734,A.2.R.120,Cronobacter sakazakii,A,2,R,120
2.284,A.2.R.120,Geobacillus thermocatenulatus,A,2,R,120
1.907,A.2.R.120,Gordonia polyisoprenivorans,A,2,R,120
1.593,A.2.R.120,Taylorella asinigenitalis,A,2,R,120
1.331,A.2.R.120,Cronobacter universalis,A,2,R,120
1.112,A.2.R.120,Hydrogenobacter thermophilus,A,2,R,120
0.928,A.2.R.120,Anoxybacillus gonensis,A,2,R,120
0.776,A.2.R.120,Agrobacterium radiobacter,A,2,R,120
0.776,A.2.R.120,Agrobacterium radiobacter,A,2,R,120
0.648,A.2.R.120,Celeribacter marinus,A,2,R,120
0.541,A.2.R.120,Chlorobium limicola,A,2,R,120
0.452,A.2.R.120,Rhodobacter sphaeroides,A,2,R,120
0.452,A.2.R.120,Rhodobacter sphaeroides,A,2,R,120
0.377,A.2.R.120,Prosthecochloris aestuarii,A,2,R,120
0.315,A.2.R.120,Chryseobacterium piperi,A,2,R,120
0.263,A.2.R.120,Archaeoglobus fulgidus,A,2,R,120
0.22,A.2.R.120,Halogeometricum borinquense,A,2,R,120
0.184,A.2.R.120,Celeribacter indicus,A,2,R,120
0.153,A.2.R.120,Anoxybacillus flavithermus,A,2,R,120
0.128,A.2.R.120,Acetobacter aceti,A,2,R,120
0.107,A.2.R.120,Elizabethkingia meningoseptica,A,2,R,120
0.089,A.2.R.120,Vibrio cholerae,A,2,R,120
0.089,A.2.R.120,Vibrio cholerae,A,2,R,120
0.075,A.2.R.120,Haloferax volcanii,A,2,R,120
0.062,A.2.R.120,Ferroglobus placidus,A,2,R,120
0.052,A.2.R.120,Rhodococcus aetherivorans,A,2,R,120
0.044,A.2.R.120,Antarctobacter heliothermus,A,2,R,120
0.036,A.2.R.120,Gluconacetobacter diazotrophicus,A,2,R,120
0.03,A.2.R.120,Thermocrinis albus,A,2,R,120
0.025,A.2.R.120,Gordonia bronchialis,A,2,R,120
0.021,A.2.R.120,Ensifer adhaerens,A,2,R,120
0.018,A.2.R.120,Elizabethkingia anophelis,A,2,R,120
0.015,A.2.R.120,Chlorobium luteolum,A,2,R,120
0.012,A.2.R.120,Archaeoglobus veneficus,A,2,R,120
0.01,A.2.R.120,Bordetella bronchiseptica,A,2,R,120
16.187,A.2.R.180,Elizabethkingia meningoseptica,A,2,R,180
13.815,A.2.R.180,Bordetella bronchiseptica,A,2,R,180
11.54,A.2.R.180,Haloferax mediterranei,A,2,R,180
9.639,A.2.R.180,Elizabethkingia anophelis,A,2,R,180
8.051,A.2.R.180,Acetobacter aceti,A,2,R,180
6.725,A.2.R.180,Gluconacetobacter diazotrophicus,A,2,R,180
5.617,A.2.R.180,Citrobacter koseri,A,2,R,180
4.692,A.2.R.180,Saccharomyces cerevisiae,A,2,R,180
4.692,A.2.R.180,Saccharomyces cerevisiae,A,2,R,180
4.692,A.2.R.180,Saccharomyces cerevisiae,A,2,R,180
4.692,A.2.R.180,Saccharomyces cerevisiae,A,2,R,180
4.692,A.2.R.180,Saccharomyces cerevisiae,A,2,R,180
4.692,A.2.R.180,Saccharomyces cerevisiae,A,2,R,180
4.692,A.2.R.180,Saccharomyces cerevisiae,A,2,R,180
4.692,A.2.R.180,Saccharomyces cerevisiae,A,2,R,180
4.692,A.2.R.180,Saccharomyces cerevisiae,A,2,R,180
4.692,A.2.R.180,Saccharomyces cerevisiae,A,2,R,180
4.692,A.2.R.180,Saccharomyces cerevisiae,A,2,R,180
4.692,A.2.R.180,Saccharomyces cerevisiae,A,2,R,180
4.692,A.2.R.180,Saccharomyces cerevisiae,A,2,R,180
4.692,A.2.R.180,Saccharomyces cerevisiae,A,2,R,180
4.692,A.2.R.180,Saccharomyces cerevisiae,A,2,R,180
4.692,A.2.R.180,Saccharomyces cerevisiae,A,2,R,180
4.692,A.2.R.180,Saccharomyces cerevisiae,A,2,R,180
3.919,A.2.R.180,Halogeometricum borinquense,A,2,R,180
3.273,A.2.R.180,Ferroglobus placidus,A,2,R,180
2.734,A.2.R.180,Rhodobacter sphaeroides,A,2,R,180
2.734,A.2.R.180,Rhodobacter sphaeroides,A,2,R,180
2.284,A.2.R.180,Chlorobium limicola,A,2,R,180
1.907,A.2.R.180,Agrobacterium radiobacter,A,2,R,180
1.907,A.2.R.180,Agrobacterium radiobacter,A,2,R,180
1.593,A.2.R.180,Chryseobacterium piperi,A,2,R,180
1.331,A.2.R.180,Archaeoglobus veneficus,A,2,R,180
1.112,A.2.R.180,Sinorhizobium fredii,A,2,R,180
0.928,A.2.R.180,Gordonia polyisoprenivorans,A,2,R,180
0.776,A.2.R.180,Chlorobium luteolum,A,2,R,180
0.648,A.2.R.180,Anoxybacillus flavithermus,A,2,R,180
0.541,A.2.R.180,Haloferax volcanii,A,2,R,180
0.452,A.2.R.180,Celeribacter marinus,A,2,R,180
0.377,A.2.R.180,Celeribacter indicus,A,2,R,180
0.315,A.2.R.180,Anoxybacillus gonensis,A,2,R,180
0.263,A.2.R.180,Taylorella asinigenitalis,A,2,R,180
0.22,A.2.R.180,Acetobacter persici,A,2,R,180
0.184,A.2.R.180,Brucella melitensis,A,2,R,180
0.184,A.2.R.180,Brucella melitensis,A,2,R,180
0.153,A.2.R.180,Thermocrinis albus,A,2,R,180
0.128,A.2.R.180,Ensifer adhaerens,A,2,R,180
0.107,A.2.R.180,Archaeoglobus fulgidus,A,2,R,180
0.089,A.2.R.180,Hydrogenobacter thermophilus,A,2,R,180
0.075,A.2.R.180,Taylorella equigenitalis,A,2,R,180
0.062,A.2.R.180,Prosthecochloris aestuarii,A,2,R,180
0.052,A.2.R.180,Cryptococcus neoformans,A,2,R,180
0.052,A.2.R.180,Cryptococcus neoformans,A,2,R,180
0.052,A.2.R.180,Cryptococcus neoformans,A,2,R,180
0.052,A.2.R.180,Cryptococcus neoformans,A,2,R,180
0.052,A.2.R.180,Cryptococcus neoformans,A,2,R,180
0.052,A.2.R.180,Cryptococcus neoformans,A,2,R,180
0.052,A.2.R.180,Cryptococcus neoformans,A,2,R,180
0.052,A.2.R.180,Cryptococcus neoformans,A,2,R,180
0.052,A.2.R.180,Cryptococcus neoformans,A,2,R,180
0.052,A.2.R.180,Cryptococcus neoformans,A,2,R,180
0.052,A.2.R.180,Cryptococcus neoformans,A,2,R,180
0.052,A.2.R.180,Cryptococcus neoformans,A,2,R,180
0.052,A.2.R.180,Cryptococcus neoformans,A,2,R,180
0.052,A.2.R.180,Cryptococcus neoformans,A,2,R,180
0.044,A.2.R.180,Cronobacter sakazakii,A,2,R,180
0.036,A.2.R.180,Geobacillus thermocatenulatus,A,2,R,180
0.03,A.2.R.180,Encephalitozoon intestinalis,A,2,R,180
0.03,A.2.R.180,Encephalitozoon intestinalis,A,2,R,180
0.03,A.2.R.180,Encephalitozoon intestinalis,A,2,R,180
0.03,A.2.R.180,Encephalitozoon intestinalis,A,2,R,180
0.03,A.2.R.180,Encephalitozoon intestinalis,A,2,R,180
0.03,A.2.R.180,Encephalitozoon intestinalis,A,2,R,180
0.03,A.2.R.180,Encephalitozoon intestinalis,A,2,R,180
0.03,A.2.R.180,Encephalitozoon intestinalis,A,2,R,180
0.03,A.2.R.180,Encephalitozoon intestinalis,A,2,R,180
0.03,A.2.R.180,Encephalitozoon intestinalis,A,2,R,180
0.03,A.2.R.180,Encephalitozoon intestinalis,A,2,R,180
0.025,A.2.R.180,Antarctobacter heliothermus,A,2,R,180
0.021,A.2.R.180,Gordonia bronchialis,A,2,R,180
0.018,A.2.R.180,Vibrio cholerae,A,2,R,180
0.018,A.2.R.180,Vibrio cholerae,A,2,R,180
0.015,A.2.R.180,Thermocrinis ruber,A,2,R,180
0.012,A.2.R.180,Cronobacter universalis,A,2,R,180
0.01,A.2.R.180,Rhodococcus aetherivorans,A,2,R,180
16.187,A.2.R.30,Thermocrinis ruber,A,2,R,30
13.815,A.2.R.30,Rhodococcus aetherivorans,A,2,R,30
11.54,A.2.R.30,Haloferax mediterranei,A,2,R,30
9.639,A.2.R.30,Cryptococcus neoformans,A,2,R,30
9.639,A.2.R.30,Cryptococcus neoformans,A,2,R,30
9.639,A.2.R.30,Cryptococcus neoformans,A,2,R,30
9.639,A.2.R.30,Cryptococcus neoformans,A,2,R,30
9.639,A.2.R.30,Cryptococcus neoformans,A,2,R,30
9.639,A.2.R.30,Cryptococcus neoformans,A,2,R,30
9.639,A.2.R.30,Cryptococcus neoformans,A,2,R,30
9.639,A.2.R.30,Cryptococcus neoformans,A,2,R,30
9.639,A.2.R.30,Cryptococcus neoformans,A,2,R,30
9.639,A.2.R.30,Cryptococcus neoformans,A,2,R,30
9.639,A.2.R.30,Cryptococcus neoformans,A,2,R,30
9.639,A.2.R.30,Cryptococcus neoformans,A,2,R,30
9.639,A.2.R.30,Cryptococcus neoformans,A,2,R,30
9.639,A.2.R.30,Cryptococcus neoformans,A,2,R,30
8.051,A.2.R.30,Prosthecochloris aestuarii,A,2,R,30
6.725,A.2.R.30,Ensifer adhaerens,A,2,R,30
5.617,A.2.R.30,Acetobacter aceti,A,2,R,30
4.692,A.2.R.30,Elizabethkingia anophelis,A,2,R,30
3.919,A.2.R.30,Cronobacter universalis,A,2,R,30
3.273,A.2.R.30,Encephalitozoon intestinalis,A,2,R,30
3.273,A.2.R.30,Encephalitozoon intestinalis,A,2,R,30
3.273,A.2.R.30,Encephalitozoon intestinalis,A,2,R,30
3.273,A.2.R.30,Encephalitozoon intestinalis,A,2,R,30
3.273,A.2.R.30,Encephalitozoon intestinalis,A,2,R,30
3.273,A.2.R.30,Encephalitozoon intestinalis,A,2,R,30
3.273,A.2.R.30,Encephalitozoon intestinalis,A,2,R,30
3.273,A.2.R.30,Encephalitozoon intestinalis,A,2,R,30
3.273,A.2.R.30,Encephalitozoon intestinalis,A,2,R,30
3.273,A.2.R.30,Encephalitozoon intestinalis,A,2,R,30
3.273,A.2.R.30,Encephalitozoon intestinalis,A,2,R,30
2.734,A.2.R.30,Agrobacterium radiobacter,A,2,R,30
2.734,A.2.R.30,Agrobacterium radiobacter,A,2,R,30
2.284,A.2.R.30,Halogeometricum borinquense,A,2,R,30
1.907,A.2.R.30,Geobacillus thermocatenulatus,A,2,R,30
1.593,A.2.R.30,Anoxybacillus flavithermus,A,2,R,30
1.331,A.2.R.30,Archaeoglobus fulgidus,A,2,R,30
1.112,A.2.R.30,Taylorella equigenitalis,A,2,R,30
0.928,A.2.R.30,Acetobacter persici,A,2,R,30
0.776,A.2.R.30,Celeribacter indicus,A,2,R,30
0.648,A.2.R.30,Ferroglobus placidus,A,2,R,30
0.541,A.2.R.30,Antarctobacter heliothermus,A,2,R,30
0.452,A.2.R.30,Gordonia bronchialis,A,2,R,30
0.377,A.2.R.30,Hydrogenobacter thermophilus,A,2,R,30
0.315,A.2.R.30,Anoxybacillus gonensis,A,2,R,30
0.263,A.2.R.30,Gluconacetobacter diazotrophicus,A,2,R,30
0.22,A.2.R.30,Archaeoglobus veneficus,A,2,R,30
0.184,A.2.R.30,Bordetella bronchiseptica,A,2,R,30
0.153,A.2.R.30,Cronobacter sakazakii,A,2,R,30
0.128,A.2.R.30,Thermocrinis albus,A,2,R,30
0.107,A.2.R.30,Rhodobacter sphaeroides,A,2,R,30
0.107,A.2.R.30,Rhodobacter sphaeroides,A,2,R,30
0.089,A.2.R.30,Gordonia polyisoprenivorans,A,2,R,30
0.075,A.2.R.30,Elizabethkingia meningoseptica,A,2,R,30
0.062,A.2.R.30,Chlorobium luteolum,A,2,R,30
0.052,A.2.R.30,Citrobacter koseri,A,2,R,30
0.044,A.2.R.30,Chryseobacterium piperi,A,2,R,30
0.036,A.2.R.30,Haloferax volcanii,A,2,R,30
0.03,A.2.R.30,Vibrio cholerae,A,2,R,30
0.03,A.2.R.30,Vibrio cholerae,A,2,R,30
0.025,A.2.R.30,Taylorella asinigenitalis,A,2,R,30
0.021,A.2.R.30,Chlorobium limicola,A,2,R,30
0.018,A.2.R.30,Celeribacter marinus,A,2,R,30
0.015,A.2.R.30,Brucella melitensis,A,2,R,30
0.015,A.2.R.30,Brucella melitensis,A,2,R,30
0.012,A.2.R.30,Sinorhizobium fredii,A,2,R,30
0.01,A.2.R.30,Saccharomyces cerevisiae,A,2,R,30
0.01,A.2.R.30,Saccharomyces cerevisiae,A,2,R,30
0.01,A.2.R.30,Saccharomyces cerevisiae,A,2,R,30
0.01,A.2.R.30,Saccharomyces cerevisiae,A,2,R,30
0.01,A.2.R.30,Saccharomyces cerevisiae,A,2,R,30
0.01,A.2.R.30,Saccharomyces cerevisiae,A,2,R,30
0.01,A.2.R.30,Saccharomyces cerevisiae,A,2,R,30
0.01,A.2.R.30,Saccharomyces cerevisiae,A,2,R,30
0.01,A.2.R.30,Saccharomyces cerevisiae,A,2,R,30
0.01,A.2.R.30,Saccharomyces cerevisiae,A,2,R,30
0.01,A.2.R.30,Saccharomyces cerevisiae,A,2,R,30
0.01,A.2.R.30,Saccharomyces cerevisiae,A,2,R,30
0.01,A.2.R.30,Saccharomyces cerevisiae,A,2,R,30
0.01,A.2.R.30,Saccharomyces cerevisiae,A,2,R,30
0.01,A.2.R.30,Saccharomyces cerevisiae,A,2,R,30
0.01,A.2.R.30,Saccharomyces cerevisiae,A,2,R,30
0.01,A.2.R.30,Saccharomyces cerevisiae,A,2,R,30
16.187,A.2.R.60,Elizabethkingia anophelis,A,2,R,60
13.815,A.2.R.60,Gordonia polyisoprenivorans,A,2,R,60
11.54,A.2.R.60,Agrobacterium radiobacter,A,2,R,60
11.54,A.2.R.60,Agrobacterium radiobacter,A,2,R,60
9.639,A.2.R.60,Encephalitozoon intestinalis,A,2,R,60
9.639,A.2.R.60,Encephalitozoon intestinalis,A,2,R,60
9.639,A.2.R.60,Encephalitozoon intestinalis,A,2,R,60
9.639,A.2.R.60,Encephalitozoon intestinalis,A,2,R,60
9.639,A.2.R.60,Encephalitozoon intestinalis,A,2,R,60
9.639,A.2.R.60,Encephalitozoon intestinalis,A,2,R,60
9.639,A.2.R.60,Encephalitozoon intestinalis,A,2,R,60
9.639,A.2.R.60,Encephalitozoon intestinalis,A,2,R,60
9.639,A.2.R.60,Encephalitozoon intestinalis,A,2,R,60
9.639,A.2.R.60,Encephalitozoon intestinalis,A,2,R,60
9.639,A.2.R.60,Encephalitozoon intestinalis,A,2,R,60
8.051,A.2.R.60,Antarctobacter heliothermus,A,2,R,60
6.725,A.2.R.60,Thermocrinis ruber,A,2,R,60
5.617,A.2.R.60,Cryptococcus neoformans,A,2,R,60
5.617,A.2.R.60,Cryptococcus neoformans,A,2,R,60
5.617,A.2.R.60,Cryptococcus neoformans,A,2,R,60
5.617,A.2.R.60,Cryptococcus neoformans,A,2,R,60
5.617,A.2.R.60,Cryptococcus neoformans,A,2,R,60
5.617,A.2.R.60,Cryptococcus neoformans,A,2,R,60
5.617,A.2.R.60,Cryptococcus neoformans,A,2,R,60
5.617,A.2.R.60,Cryptococcus neoformans,A,2,R,60
5.617,A.2.R.60,Cryptococcus neoformans,A,2,R,60
5.617,A.2.R.60,Cryptococcus neoformans,A,2,R,60
5.617,A.2.R.60,Cryptococcus neoformans,A,2,R,60
5.617,A.2.R.60,Cryptococcus neoformans,A,2,R,60
5.617,A.2.R.60,Cryptococcus neoformans,A,2,R,60
5.617,A.2.R.60,Cryptococcus neoformans,A,2,R,60
4.692,A.2.R.60,Cronobacter universalis,A,2,R,60
3.919,A.2.R.60,Elizabethkingia meningoseptica,A,2,R,60
3.273,A.2.R.60,Anoxybacillus gonensis,A,2,R,60
2.734,A.2.R.60,Hydrogenobacter thermophilus,A,2,R,60
2.284,A.2.R.60,Haloferax mediterranei,A,2,R,60
1.907,A.2.R.60,Archaeoglobus veneficus,A,2,R,60
1.593,A.2.R.60,Thermocrinis albus,A,2,R,60
1.331,A.2.R.60,Gordonia bronchialis,A,2,R,60
1.112,A.2.R.60,Gluconacetobacter diazotrophicus,A,2,R,60
0.928,A.2.R.60,Anoxybacillus flavithermus,A,2,R,60
0.776,A.2.R.60,Rhodobacter sphaeroides,A,2,R,60
0.776,A.2.R.60,Rhodobacter sphaeroides,A,2,R,60
0.648,A.2.R.60,Saccharomyces cerevisiae,A,2,R,60
0.648,A.2.R.60,Saccharomyces cerevisiae,A,2,R,60
0.648,A.2.R.60,Saccharomyces cerevisiae,A,2,R,60
0.648,A.2.R.60,Saccharomyces cerevisiae,A,2,R,60
0.648,A.2.R.60,Saccharomyces cerevisiae,A,2,R,60
0.648,A.2.R.60,Saccharomyces cerevisiae,A,2,R,60
0.648,A.2.R.60,Saccharomyces cerevisiae,A,2,R,60
0.648,A.2.R.60,Saccharomyces cerevisiae,A,2,R,60
0.648,A.2.R.60,Saccharomyces cerevisiae,A,2,R,60
0.648,A.2.R.60,Saccharomyces cerevisiae,A,2,R,60
0.648,A.2.R.60,Saccharomyces cerevisiae,A,2,R,60
0.648,A.2.R.60,Saccharomyces cerevisiae,A,2,R,60
0.648,A.2.R.60,Saccharomyces cerevisiae,A,2,R,60
0.648,A.2.R.60,Saccharomyces cerevisiae,A,2,R,60
0.648,A.2.R.60,Saccharomyces cerevisiae,A,2,R,60
0.648,A.2.R.60,Saccharomyces cerevisiae,A,2,R,60
0.648,A.2.R.60,Saccharomyces cerevisiae,A,2,R,60
0.541,A.2.R.60,Taylorella asinigenitalis,A,2,R,60
0.452,A.2.R.60,Bordetella bronchiseptica,A,2,R,60
0.377,A.2.R.60,Celeribacter marinus,A,2,R,60
0.315,A.2.R.60,Ensifer adhaerens,A,2,R,60
0.263,A.2.R.60,Prosthecochloris aestuarii,A,2,R,60
0.22,A.2.R.60,Geobacillus thermocatenulatus,A,2,R,60
0.184,A.2.R.60,Brucella melitensis,A,2,R,60
0.184,A.2.R.60,Brucella melitensis,A,2,R,60
0.153,A.2.R.60,Halogeometricum borinquense,A,2,R,60
0.128,A.2.R.60,Haloferax volcanii,A,2,R,60
0.107,A.2.R.60,Celeribacter indicus,A,2,R,60
0.089,A.2.R.60,Acetobacter aceti,A,2,R,60
0.075,A.2.R.60,Rhodococcus aetherivorans,A,2,R,60
0.062,A.2.R.60,Chryseobacterium piperi,A,2,R,60
0.052,A.2.R.60,Citrobacter koseri,A,2,R,60
0.044,A.2.R.60,Cronobacter sakazakii,A,2,R,60
0.036,A.2.R.60,Chlorobium limicola,A,2,R,60
0.03,A.2.R.60,Taylorella equigenitalis,A,2,R,60
0.025,A.2.R.60,Chlorobium luteolum,A,2,R,60
0.021,A.2.R.60,Vibrio cholerae,A,2,R,60
0.021,A.2.R.60,Vibrio cholerae,A,2,R,60
0.018,A.2.R.60,Sinorhizobium fredii,A,2,R,60
0.015,A.2.R.60,Acetobacter persici,A,2,R,60
0.012,A.2.R.60,Archaeoglobus fulgidus,A,2,R,60
0.01,A.2.R.60,Ferroglobus placidus,A,2,R,60
16.187,A.2.V.60,Cryptococcus neoformans,A,2,V,60
16.187,A.2.V.60,Cryptococcus neoformans,A,2,V,60
16.187,A.2.V.60,Cryptococcus neoformans,A,2,V,60
16.187,A.2.V.60,Cryptococcus neoformans,A,2,V,60
16.187,A.2.V.60,Cryptococcus neoformans,A,2,V,60
16.187,A.2.V.60,Cryptococcus neoformans,A,2,V,60
16.187,A.2.V.60,Cryptococcus neoformans,A,2,V,60
16.187,A.2.V.60,Cryptococcus neoformans,A,2,V,60
16.187,A.2.V.60,Cryptococcus neoformans,A,2,V,60
16.187,A.2.V.60,Cryptococcus neoformans,A,2,V,60
16.187,A.2.V.60,Cryptococcus neoformans,A,2,V,60
16.187,A.2.V.60,Cryptococcus neoformans,A,2,V,60
16.187,A.2.V.60,Cryptococcus neoformans,A,2,V,60
16.187,A.2.V.60,Cryptococcus neoformans,A,2,V,60
13.815,A.2.V.60,Saccharomyces cerevisiae,A,2,V,60
13.815,A.2.V.60,Saccharomyces cerevisiae,A,2,V,60
13.815,A.2.V.60,Saccharomyces cerevisiae,A,2,V,60
13.815,A.2.V.60,Saccharomyces cerevisiae,A,2,V,60
13.815,A.2.V.60,Saccharomyces cerevisiae,A,2,V,60
