"bin_id","sample.x","coverage","sample.y","rel_abd","Domain","Phylum","Class","Order","Family","Genus","Species"
"A.2.C.60-DT-bin.6","A.2.C.60",27,"A.2.C.60",0.00471244500065461,"Bacteria","Aquificota","Aquificae","Aquificales","Aquificaceae","Hydrogenobacter","Hydrogenobacter thermophilus"
"A.2.C.60-DT-bin.7","A.2.C.60",169,"A.2.C.60",0.0504672334865708,"Bacteria","Firmicutes","Bacilli","Bacillales","Anoxybacillaceae","Geobacillus","Geobacillus thermocatenulatus"
"A.2.C.60-DT-bin.9","A.2.C.60",23,"A.2.C.60",0.00718625611600388,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Brucella","Brucella melitensis"
"A.2.C.60-MM-bin.1","A.2.C.60",170,"A.2.C.60",0.0523140331053203,"Bacteria","Firmicutes","Bacilli","Bacillales","Anoxybacillaceae","Geobacillus","Geobacillus thermocatenulatus"
"A.2.C.60-MM-bin.10","A.2.C.60",9,"A.2.C.60",0.00528763750305118,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Rhizobium","Rhizobium rhizogenes"
"A.2.C.60-MM-bin.11","A.2.C.60",13,"A.2.C.60",0.0047368294292552,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Vibrionaceae","Vibrio","Vibrio cholerae"
"A.2.C.60-MM-bin.12","A.2.C.60",19,"A.2.C.60",0.00731477855547012,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Rhodobacter_A","Rhodobacter_A sphaeroides"
"A.2.C.60-MM-bin.13","A.2.C.60",11,"A.2.C.60",0.00417262075354885,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Ensifer","Ensifer adhaerens_F"
"A.2.C.60-MM-bin.14","A.2.C.60",16,"A.2.C.60",0.00220028216267381,"Bacteria","Aquificota","Aquificae","Aquificales","Aquificaceae","Thermocrinis","Thermocrinis albus"
"A.2.C.60-MM-bin.15","A.2.C.60",33,"A.2.C.60",0.00466905971859903,"Bacteria","Aquificota","Aquificae","Aquificales","Aquificaceae","Thermocrinis","Thermocrinis ruber"
"A.2.C.60-MM-bin.2","A.2.C.60",23,"A.2.C.60",0.00699324744669781,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Brucella","Brucella melitensis"
"A.2.C.60-MM-bin.4","A.2.C.60",28,"A.2.C.60",0.00447626772569201,"Bacteria","Aquificota","Aquificae","Aquificales","Aquificaceae","Hydrogenobacter","Hydrogenobacter thermophilus"
"A.2.C.60-MM-bin.6","A.2.C.60",57,"A.2.C.60",0.0128800118605327,"Bacteria","Bacteroidota","Chlorobia","Chlorobiales","Chlorobiaceae","Prosthecochloris","Prosthecochloris aestuarii"
"A.2.C.60-MM-bin.7","A.2.C.60",40,"A.2.C.60",0.00859510273003096,"Bacteria","Bacteroidota","Chlorobia","Chlorobiales","Chlorobiaceae","Chlorobium","Chlorobium luteolum"
"A.2.C.60-MM-bin.9","A.2.C.60",69,"A.2.C.60",0.0166875328816853,"Bacteria","Bacteroidota","Chlorobia","Chlorobiales","Chlorobiaceae","Chlorobium","Chlorobium limicola"
"A.2.N.60-8K-bin.1","A.2.N.60",44,"A.2.N.60",0.00601016893195547,"Bacteria","Aquificota","Aquificae","Aquificales","Aquificaceae","Thermocrinis","Thermocrinis albus"
"A.2.N.60-8K-bin.10","A.2.N.60",44,"A.2.N.60",0.00601016893195547,"Bacteria","Aquificota","Aquificae","Aquificales","Aquificaceae","Thermocrinis","Thermocrinis albus"
"A.2.N.60-8K-bin.11","A.2.N.60",7,"A.2.N.60",0.00334426442849893,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Burkholderiaceae","Bordetella","Bordetella pertussis"
"A.2.N.60-8K-bin.12","A.2.N.60",53,"A.2.N.60",0.00702795882931944,"Bacteria","Aquificota","Aquificae","Aquificales","Aquificaceae","Thermocrinis","Thermocrinis ruber"
"A.2.N.60-8K-bin.13","A.2.N.60",7,"A.2.N.60",0.00333813085472951,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Burkholderiaceae","Bordetella","Bordetella pertussis"
"A.2.N.60-8K-bin.14","A.2.N.60",37,"A.2.N.60",0.0128360865079244,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Vibrionaceae","Vibrio","Vibrio cholerae"
"A.2.N.60-8K-bin.15","A.2.N.60",7,"A.2.N.60",0.00332474699674894,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Burkholderiaceae","Bordetella","Bordetella pertussis"
"A.2.N.60-8K-bin.16","A.2.N.60",76,"A.2.N.60",0.0174687347744032,"Bacteria","Bacteroidota","Chlorobia","Chlorobiales","Chlorobiaceae","Chlorobium","Chlorobium limicola"
"A.2.N.60-8K-bin.17","A.2.N.60",53,"A.2.N.60",0.00702795882931944,"Bacteria","Aquificota","Aquificae","Aquificales","Aquificaceae","Thermocrinis","Thermocrinis ruber"
"A.2.N.60-8K-bin.18","A.2.N.60",109,"A.2.N.60",0.0192735388560565,"Archaea","Halobacterota","Archaeoglobi","Archaeoglobales","Archaeoglobaceae","Archaeoglobus","Archaeoglobus fulgidus"
"A.2.N.60-8K-bin.19","A.2.N.60",8,"A.2.N.60",0.00114987840856695,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Burkholderiaceae","Taylorella","Taylorella equigenitalis"
"A.2.N.60-8K-bin.2","A.2.N.60",37,"A.2.N.60",0.0128360865079244,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Vibrionaceae","Vibrio","Vibrio cholerae"
"A.2.N.60-8K-bin.20","A.2.N.60",6,"A.2.N.60",0.00213651708480306,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Cronobacter","Cronobacter sakazakii"
"A.2.N.60-8K-bin.21","A.2.N.60",76,"A.2.N.60",0.0171296881504422,"Bacteria","Bacteroidota","Chlorobia","Chlorobiales","Chlorobiaceae","Chlorobium","Chlorobium limicola"
"A.2.N.60-8K-bin.22","A.2.N.60",12,"A.2.N.60",0.00432246944080208,"Bacteria","Proteobacteria","Alphaproteobacteria","Acetobacterales","Acetobacteraceae","Acetobacter","Acetobacter aceti_B"
"A.2.N.60-8K-bin.23","A.2.N.60",64,"A.2.N.60",0.0132588530803741,"Bacteria","Bacteroidota","Chlorobia","Chlorobiales","Chlorobiaceae","Chlorobium","Chlorobium luteolum"
"A.2.N.60-8K-bin.24","A.2.N.60",53,"A.2.N.60",0.00702795882931944,"Bacteria","Aquificota","Aquificae","Aquificales","Aquificaceae","Thermocrinis","Thermocrinis ruber"
"A.2.N.60-8K-bin.25","A.2.N.60",12,"A.2.N.60",0.00429520170524018,"Bacteria","Proteobacteria","Alphaproteobacteria","Acetobacterales","Acetobacteraceae","Acetobacter","Acetobacter aceti_B"
"A.2.N.60-8K-bin.26","A.2.N.60",64,"A.2.N.60",0.0132588530803741,"Bacteria","Bacteroidota","Chlorobia","Chlorobiales","Chlorobiaceae","Chlorobium","Chlorobium luteolum"
"A.2.N.60-8K-bin.27","A.2.N.60",6,"A.2.N.60",0.00200111177691499,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Cronobacter","Cronobacter sakazakii"
"A.2.N.60-8K-bin.28","A.2.N.60",8,"A.2.N.60",0.00125569922340956,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Burkholderiaceae","Taylorella","Taylorella equigenitalis"
"A.2.N.60-8K-bin.29","A.2.N.60",10,"A.2.N.60",0.00285074508254057,"Bacteria","Proteobacteria","Alphaproteobacteria","Acetobacterales","Acetobacteraceae","Acetobacter","Acetobacter persici"
"A.2.N.60-8K-bin.3","A.2.N.60",76,"A.2.N.60",0.0171296881504422,"Bacteria","Bacteroidota","Chlorobia","Chlorobiales","Chlorobiaceae","Chlorobium","Chlorobium limicola"
"A.2.N.60-8K-bin.30","A.2.N.60",44,"A.2.N.60",0.00601016893195547,"Bacteria","Aquificota","Aquificae","Aquificales","Aquificaceae","Thermocrinis","Thermocrinis albus"
"A.2.N.60-8K-bin.31","A.2.N.60",37,"A.2.N.60",0.0128360865079244,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Vibrionaceae","Vibrio","Vibrio cholerae"
"A.2.N.60-8K-bin.32","A.2.N.60",64,"A.2.N.60",0.0132588530803741,"Bacteria","Bacteroidota","Chlorobia","Chlorobiales","Chlorobiaceae","Chlorobium","Chlorobium luteolum"
"A.2.N.60-8K-bin.33","A.2.N.60",53,"A.2.N.60",0.00702795882931944,"Bacteria","Aquificota","Aquificae","Aquificales","Aquificaceae","Thermocrinis","Thermocrinis ruber"
"A.2.N.60-8K-bin.34","A.2.N.60",6,"A.2.N.60",0.00200111177691499,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Cronobacter","Cronobacter sakazakii"
"A.2.N.60-8K-bin.35","A.2.N.60",44,"A.2.N.60",0.00601016893195547,"Bacteria","Aquificota","Aquificae","Aquificales","Aquificaceae","Thermocrinis","Thermocrinis albus"
"A.2.N.60-8K-bin.36","A.2.N.60",8,"A.2.N.60",0.00115856208230029,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Burkholderiaceae","Taylorella","Taylorella equigenitalis"
"A.2.N.60-8K-bin.37","A.2.N.60",76,"A.2.N.60",0.0171296881504422,"Bacteria","Bacteroidota","Chlorobia","Chlorobiales","Chlorobiaceae","Chlorobium","Chlorobium limicola"
"A.2.N.60-8K-bin.38","A.2.N.60",10,"A.2.N.60",0.00285074508254057,"Bacteria","Proteobacteria","Alphaproteobacteria","Acetobacterales","Acetobacteraceae","Acetobacter","Acetobacter persici"
"A.2.N.60-8K-bin.39","A.2.N.60",8,"A.2.N.60",0.00114987840856695,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Burkholderiaceae","Taylorella","Taylorella equigenitalis"
"A.2.N.60-8K-bin.4","A.2.N.60",7,"A.2.N.60",0.00334426442849893,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Burkholderiaceae","Bordetella","Bordetella pertussis"
"A.2.N.60-8K-bin.40","A.2.N.60",6,"A.2.N.60",0.00200111177691499,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Cronobacter","Cronobacter sakazakii"
"A.2.N.60-8K-bin.41","A.2.N.60",12,"A.2.N.60",0.00429520170524018,"Bacteria","Proteobacteria","Alphaproteobacteria","Acetobacterales","Acetobacteraceae","Acetobacter","Acetobacter aceti_B"
"A.2.N.60-8K-bin.5","A.2.N.60",64,"A.2.N.60",0.0132588530803741,"Bacteria","Bacteroidota","Chlorobia","Chlorobiales","Chlorobiaceae","Chlorobium","Chlorobium luteolum"
"A.2.N.60-8K-bin.6","A.2.N.60",12,"A.2.N.60",0.00429520170524018,"Bacteria","Proteobacteria","Alphaproteobacteria","Acetobacterales","Acetobacteraceae","Acetobacter","Acetobacter aceti_B"
"A.2.N.60-8K-bin.7","A.2.N.60",37,"A.2.N.60",0.0128360865079244,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Vibrionaceae","Vibrio","Vibrio cholerae"
"A.2.N.60-8K-bin.8","A.2.N.60",10,"A.2.N.60",0.00285074508254057,"Bacteria","Proteobacteria","Alphaproteobacteria","Acetobacterales","Acetobacteraceae","Acetobacter","Acetobacter persici"
"A.2.N.60-8K-bin.9","A.2.N.60",10,"A.2.N.60",0.00285074508254057,"Bacteria","Proteobacteria","Alphaproteobacteria","Acetobacterales","Acetobacteraceae","Acetobacter","Acetobacter persici"
"A.2.N.60-DT-bin.1","A.2.N.60",75,"A.2.N.60",0.0193598255718291,"Bacteria","Bacteroidota","Chlorobia","Chlorobiales","Chlorobiaceae","Chlorobium","Chlorobium limicola"
"A.2.N.60-DT-bin.10","A.2.N.60",7,"A.2.N.60",0.00351872126720701,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Burkholderiaceae","Bordetella","Bordetella pertussis"
"A.2.N.60-DT-bin.11","A.2.N.60",63,"A.2.N.60",0.0135211300282971,"Bacteria","Bacteroidota","Chlorobia","Chlorobiales","Chlorobiaceae","Chlorobium","Chlorobium luteolum"
"A.2.N.60-DT-bin.12","A.2.N.60",30,"A.2.N.60",0.0117488605553338,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Rhodobacter_A","Rhodobacter_A sphaeroides"
"A.2.N.60-DT-bin.13","A.2.N.60",5,"A.2.N.60",0.00177576961016872,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Weeksellaceae","Elizabethkingia","Elizabethkingia anophelis"
"A.2.N.60-DT-bin.14","A.2.N.60",8,"A.2.N.60",0.00113374444278216,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Burkholderiaceae","Taylorella","Taylorella equigenitalis"
"A.2.N.60-DT-bin.15","A.2.N.60",6,"A.2.N.60",0.00220913659815465,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Cronobacter","Cronobacter sakazakii"
"A.2.N.60-DT-bin.17","A.2.N.60",10,"A.2.N.60",0.00328907893189413,"Bacteria","Proteobacteria","Alphaproteobacteria","Acetobacterales","Acetobacteraceae","Acetobacter","Acetobacter persici"
"A.2.N.60-DT-bin.2","A.2.N.60",107,"A.2.N.60",0.0213100520207059,"Archaea","Halobacterota","Archaeoglobi","Archaeoglobales","Archaeoglobaceae","Archaeoglobus","Archaeoglobus fulgidus"
"A.2.N.60-DT-bin.3","A.2.N.60",12,"A.2.N.60",0.0044523745330817,"Bacteria","Proteobacteria","Alphaproteobacteria","Acetobacterales","Acetobacteraceae","Acetobacter","Acetobacter aceti_B"
"A.2.N.60-DT-bin.4","A.2.N.60",52,"A.2.N.60",0.00742735781909318,"Bacteria","Aquificota","Aquificae","Aquificales","Aquificaceae","Thermocrinis","Thermocrinis ruber"
"A.2.N.60-DT-bin.5","A.2.N.60",14,"A.2.N.60",0.00562065366295692,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Celeribacter","Celeribacter indicus"
"A.2.N.60-DT-bin.6","A.2.N.60",89,"A.2.N.60",0.0162913386204739,"Archaea","Halobacterota","Archaeoglobi","Archaeoglobales","Archaeoglobaceae","Archaeoglobus_C","Archaeoglobus_C veneficus"
"A.2.N.60-DT-bin.7","A.2.N.60",36,"A.2.N.60",0.0137267547554531,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Vibrionaceae","Vibrio","Vibrio cholerae"
"A.2.N.60-DT-bin.8","A.2.N.60",43,"A.2.N.60",0.00605592072542577,"Bacteria","Aquificota","Aquificae","Aquificales","Aquificaceae","Thermocrinis","Thermocrinis albus"
"A.2.N.60-MM-bin.1","A.2.N.60",53,"A.2.N.60",0.00735227154237779,"Bacteria","Aquificota","Aquificae","Aquificales","Aquificaceae","Thermocrinis","Thermocrinis ruber"
"A.2.N.60-MM-bin.12","A.2.N.60",30,"A.2.N.60",0.0115565030149182,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Rhodobacter_A","Rhodobacter_A sphaeroides"
"A.2.N.60-MM-bin.13","A.2.N.60",27,"A.2.N.60",0.0100245262947641,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Ensifer","Ensifer adhaerens_F"
"A.2.N.60-MM-bin.14","A.2.N.60",37,"A.2.N.60",0.0130725291098078,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Vibrionaceae","Vibrio","Vibrio cholerae"
"A.2.N.60-MM-bin.2","A.2.N.60",15,"A.2.N.60",0.00594854984982078,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Celeribacter","Celeribacter indicus"
"A.2.N.60-MM-bin.3","A.2.N.60",64,"A.2.N.60",0.0132635865992614,"Bacteria","Bacteroidota","Chlorobia","Chlorobiales","Chlorobiaceae","Chlorobium","Chlorobium luteolum"
"A.2.N.60-MM-bin.4","A.2.N.60",10,"A.2.N.60",0.00281612705884737,"Bacteria","Proteobacteria","Alphaproteobacteria","Acetobacterales","Acetobacteraceae","Acetobacter","Acetobacter persici"
"A.2.N.60-MM-bin.5","A.2.N.60",12,"A.2.N.60",0.00412072819921208,"Bacteria","Proteobacteria","Alphaproteobacteria","Acetobacterales","Acetobacteraceae","Acetobacter","Acetobacter aceti_B"
"A.2.N.60-MM-bin.7","A.2.N.60",76,"A.2.N.60",0.0187479682536889,"Bacteria","Bacteroidota","Chlorobia","Chlorobiales","Chlorobiaceae","Chlorobium","Chlorobium limicola"
"A.2.N.60-MM-bin.8","A.2.N.60",18,"A.2.N.60",0.0111715379242866,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Rhizobium","Rhizobium rhizogenes"
"A.2.N.60-MM-bin.9","A.2.N.60",44,"A.2.N.60",0.00598098445459062,"Bacteria","Aquificota","Aquificae","Aquificales","Aquificaceae","Thermocrinis","Thermocrinis albus"
"A.2.R.10-8K-bin.1","A.2.R.10",32,"A.2.R.10",0.0508239185428497,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Celeribacter_A","Celeribacter_A marinus"
"A.2.R.10-8K-bin.10","A.2.R.10",27,"A.2.R.10",0.0586077520133337,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Sinorhizobium","Sinorhizobium fredii_A"
"A.2.R.10-8K-bin.11","A.2.R.10",27,"A.2.R.10",0.0586077520133337,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Sinorhizobium","Sinorhizobium fredii_A"
"A.2.R.10-8K-bin.12","A.2.R.10",32,"A.2.R.10",0.0508239185428497,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Celeribacter_A","Celeribacter_A marinus"
"A.2.R.10-8K-bin.13","A.2.R.10",27,"A.2.R.10",0.0586077520133337,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Sinorhizobium","Sinorhizobium fredii_A"
"A.2.R.10-8K-bin.14","A.2.R.10",22,"A.2.R.10",0.0307573322565287,"Bacteria","Bacteroidota","Chlorobia","Chlorobiales","Chlorobiaceae","Chlorobium","Chlorobium limicola"
"A.2.R.10-8K-bin.15","A.2.R.10",9,"A.2.R.10",0.0263564133325773,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Burkholderiaceae","Bordetella","Bordetella pertussis"
"A.2.R.10-8K-bin.16","A.2.R.10",80,"A.2.R.10",0.0636687737757272,"Bacteria","Aquificota","Aquificae","Aquificales","Aquificaceae","Thermocrinis","Thermocrinis ruber"
"A.2.R.10-8K-bin.17","A.2.R.10",16,"A.2.R.10",0.0274620180866778,"Bacteria","Firmicutes","Bacilli","Bacillales","Anoxybacillaceae","Geobacillus","Geobacillus thermocatenulatus"
"A.2.R.10-8K-bin.18","A.2.R.10",19,"A.2.R.10",0.0481089068682995,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Antarctobacter","Antarctobacter heliothermus_B"
"A.2.R.10-8K-bin.19","A.2.R.10",9,"A.2.R.10",0.0263564133325773,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Burkholderiaceae","Bordetella","Bordetella pertussis"
"A.2.R.10-8K-bin.2","A.2.R.10",27,"A.2.R.10",0.0586077520133337,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Sinorhizobium","Sinorhizobium fredii_A"
"A.2.R.10-8K-bin.20","A.2.R.10",19,"A.2.R.10",0.0481089068682995,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Antarctobacter","Antarctobacter heliothermus_B"
"A.2.R.10-8K-bin.21","A.2.R.10",67,"A.2.R.10",0.0600829583567209,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Burkholderiaceae","Taylorella","Taylorella equigenitalis"
"A.2.R.10-8K-bin.22","A.2.R.10",19,"A.2.R.10",0.0481089068682995,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Antarctobacter","Antarctobacter heliothermus_B"
"A.2.R.10-8K-bin.23","A.2.R.10",19,"A.2.R.10",0.0478430057249246,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Antarctobacter","Antarctobacter heliothermus_B"
"A.2.R.10-8K-bin.24","A.2.R.10",67,"A.2.R.10",0.0600829583567209,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Burkholderiaceae","Taylorella","Taylorella equigenitalis"
"A.2.R.10-8K-bin.25","A.2.R.10",47,"A.2.R.10",0.064683578139386,"Bacteria","Firmicutes","Bacilli","Bacillales","Anoxybacillaceae","Anoxybacillus","Anoxybacillus flavithermus"
"A.2.R.10-8K-bin.26","A.2.R.10",11,"A.2.R.10",0.00905523893752743,"Bacteria","Aquificota","Aquificae","Aquificales","Aquificaceae","Thermocrinis","Thermocrinis albus"
"A.2.R.10-8K-bin.27","A.2.R.10",5,"A.2.R.10",0.00422981818821821,"Bacteria","Aquificota","Aquificae","Aquificales","Aquificaceae","Hydrogenobacter","Hydrogenobacter thermophilus"
"A.2.R.10-8K-bin.28","A.2.R.10",22,"A.2.R.10",0.0307573322565287,"Bacteria","Bacteroidota","Chlorobia","Chlorobiales","Chlorobiaceae","Chlorobium","Chlorobium limicola"
"A.2.R.10-8K-bin.29","A.2.R.10",32,"A.2.R.10",0.0508239185428497,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Celeribacter_A","Celeribacter_A marinus"
"A.2.R.10-8K-bin.3","A.2.R.10",67,"A.2.R.10",0.0600829583567209,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Burkholderiaceae","Taylorella","Taylorella equigenitalis"
"A.2.R.10-8K-bin.30","A.2.R.10",67,"A.2.R.10",0.0600829583567209,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Burkholderiaceae","Taylorella","Taylorella equigenitalis"
"A.2.R.10-8K-bin.31","A.2.R.10",47,"A.2.R.10",0.064683578139386,"Bacteria","Firmicutes","Bacilli","Bacillales","Anoxybacillaceae","Anoxybacillus","Anoxybacillus flavithermus"
"A.2.R.10-8K-bin.32","A.2.R.10",16,"A.2.R.10",0.0274620180866778,"Bacteria","Firmicutes","Bacilli","Bacillales","Anoxybacillaceae","Geobacillus","Geobacillus thermocatenulatus"
"A.2.R.10-8K-bin.33","A.2.R.10",7,"A.2.R.10",0.0170840734615159,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Rhodobacter_A","Rhodobacter_A sphaeroides"
"A.2.R.10-8K-bin.34","A.2.R.10",16,"A.2.R.10",0.0274620180866778,"Bacteria","Firmicutes","Bacilli","Bacillales","Anoxybacillaceae","Geobacillus","Geobacillus thermocatenulatus"
"A.2.R.10-8K-bin.35","A.2.R.10",11,"A.2.R.10",0.00905523893752743,"Bacteria","Aquificota","Aquificae","Aquificales","Aquificaceae","Thermocrinis","Thermocrinis albus"
"A.2.R.10-8K-bin.36","A.2.R.10",7,"A.2.R.10",0.0170840734615159,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Rhodobacter_A","Rhodobacter_A sphaeroides"
"A.2.R.10-8K-bin.37","A.2.R.10",47,"A.2.R.10",0.0639220748649219,"Bacteria","Firmicutes","Bacilli","Bacillales","Anoxybacillaceae","Anoxybacillus","Anoxybacillus flavithermus"
"A.2.R.10-8K-bin.38","A.2.R.10",11,"A.2.R.10",0.00905523893752743,"Bacteria","Aquificota","Aquificae","Aquificales","Aquificaceae","Thermocrinis","Thermocrinis albus"
"A.2.R.10-8K-bin.39","A.2.R.10",9,"A.2.R.10",0.0263564133325773,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Burkholderiaceae","Bordetella","Bordetella pertussis"
"A.2.R.10-8K-bin.4","A.2.R.10",32,"A.2.R.10",0.0508239185428497,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Celeribacter_A","Celeribacter_A marinus"
