Bin Id	Community	Abundance_distribution	Taxonomic_distribution	Depth	Pipeline	Marker lineage	Completeness	Contamination	Strain heterogeneity
C.3.R.30-DT-bin.14	C	3	R	30	DT	k__Archaea (UID146)	100	0	0
C.3.R.30-DT-bin.15	C	3	R	30	DT	o__Rhizobiales (UID3447)	100	1.02	0
C.3.R.30-DT-bin.16	C	3	R	30	DT	p__Cyanobacteria (UID2189)	10	0.89	100
C.3.R.30-DT-bin.17	C	3	R	30	DT	g__Bacillus (UID864)	99.59	0	0
C.3.R.30-DT-bin.18	C	3	R	30	DT	k__Bacteria (UID209)	100	1.75	0
C.3.R.30-DT-bin.19	C	3	R	30	DT	k__Archaea (UID2)	53.12	21.94	0
C.3.R.30-DT-bin.2	C	3	R	30	DT	k__Bacteria (UID3187)	99.15	5.13	0
C.3.R.30-DT-bin.20	C	3	R	30	DT	c__Alphaproteobacteria (UID3422)	100	0	0
C.3.R.30-DT-bin.21	C	3	R	30	DT	o__Chlamydiales (UID2994)	98.74	0	0
C.3.R.30-DT-bin.22	C	3	R	30	DT	o__Burkholderiales (UID4001)	97.95	2.2	0
C.3.R.30-DT-bin.23	C	3	R	30	DT	k__Bacteria (UID3187)	95.69	11.93	0
C.3.R.30-DT-bin.24	C	3	R	30	DT	c__Gammaproteobacteria (UID4387)	89.51	4.05	20
C.3.R.30-DT-bin.25	C	3	R	30	DT	k__Bacteria (UID209)	98.28	0	0
C.3.R.30-DT-bin.26	C	3	R	30	DT	k__Archaea (UID146)	95.59	2.21	66.67
C.3.R.30-DT-bin.27	C	3	R	30	DT	g__Streptomyces (UID2052)	99.91	0	0
C.3.R.30-DT-bin.28	C	3	R	30	DT	f__Rhodobacteraceae (UID3340)	98.99	0.61	0
C.3.R.30-DT-bin.29	C	3	R	30	DT	f__Enterobacteriaceae (UID5103)	99.62	0.49	20
C.3.R.30-DT-bin.3	C	3	R	30	DT	k__Bacteria (UID3187)	92.24	3.45	0
C.3.R.30-DT-bin.30	C	3	R	30	DT	c__Alphaproteobacteria (UID3422)	99.65	0	0
C.3.R.30-DT-bin.4	C	3	R	30	DT	k__Archaea (UID146)	97.79	4.41	71.43
C.3.R.30-DT-bin.5	C	3	R	30	DT	k__Bacteria (UID203)	63.48	29.54	0
C.3.R.30-DT-bin.6	C	3	R	30	DT	p__Euryarchaeota (UID49)	99.84	4.58	72.73
C.3.R.30-DT-bin.7	C	3	R	30	DT	f__Rhodobacteraceae (UID3340)	98.48	0.48	0
C.3.R.30-DT-bin.8	C	3	R	30	DT	f__Rhodobacteraceae (UID3340)	97.8	0.63	20
C.3.R.30-DT-bin.9	C	3	R	30	DT	p__Euryarchaeota (UID49)	95.26	0	0
C.3.R.30-MM-bin.1	C	3	R	30	MM	c__Alphaproteobacteria (UID3422)	99.65	0	0
C.3.R.30-MM-bin.10	C	3	R	30	MM	f__Enterobacteriaceae (UID5054)	99.48	5.98	0
C.3.R.30-MM-bin.11	C	3	R	30	MM	k__Bacteria (UID209)	100	0	0
C.3.R.30-MM-bin.12	C	3	R	30	MM	o__Rhizobiales (UID3447)	99.6	0.8	0
C.3.R.30-MM-bin.13	C	3	R	30	MM	f__Rhodobacteraceae (UID3340)	99.29	0.61	0
C.3.R.30-MM-bin.14	C	3	R	30	MM	k__Bacteria (UID3187)	99.15	0.85	0
C.3.R.30-MM-bin.15	C	3	R	30	MM	k__Bacteria (UID3187)	87.93	0.86	0
C.3.R.30-MM-bin.16	C	3	R	30	MM	k__Bacteria (UID209)	96.55	0.47	0
C.3.R.30-MM-bin.17	C	3	R	30	MM	k__Bacteria (UID203)	98.89	3.67	13.64
C.3.R.30-MM-bin.18	C	3	R	30	MM	c__Alphaproteobacteria (UID3422)	100	0.03	100
C.3.R.30-MM-bin.19	C	3	R	30	MM	f__Rhodobacteraceae (UID3340)	96.52	0.56	66.67
C.3.R.30-MM-bin.2	C	3	R	30	MM	f__Rhodobacteraceae (UID3340)	97.93	1.44	25
C.3.R.30-MM-bin.20	C	3	R	30	MM	p__Cyanobacteria (UID2189)	90.93	0.07	0
C.3.R.30-MM-bin.3	C	3	R	30	MM	k__Bacteria (UID3187)	98.28	2.63	0
C.3.R.30-MM-bin.4	C	3	R	30	MM	g__Bacillus (UID864)	98.26	8.63	21.82
C.3.R.30-MM-bin.5	C	3	R	30	MM	o__Burkholderiales (UID4001)	93.15	2.15	0
C.3.R.30-MM-bin.6	C	3	R	30	MM	g__Streptomyces (UID2052)	95.28	0.36	0
C.3.R.30-MM-bin.7	C	3	R	30	MM	f__Spirochaetaceae (UID2512)	83.98	4.9	33.33
C.3.R.30-MM-bin.8	C	3	R	30	MM	k__Bacteria (UID209)	91.23	1.75	0
C.3.R.30-MM-bin.9	C	3	R	30	MM	p__Cyanobacteria (UID2189)	84.22	2	11.11
C.3.R.60-8K-bin.1	C	3	R	60	8K	f__Rhodobacteraceae (UID3340)	86.19	0.3	0
C.3.R.60-8K-bin.10	C	3	R	60	8K	k__Archaea (UID146)	98.53	0	0
C.3.R.60-8K-bin.11	C	3	R	60	8K	g__Bacillus (UID864)	98.76	0.04	100
C.3.R.60-8K-bin.12	C	3	R	60	8K	o__Rhizobiales (UID3447)	100	0.8	0
C.3.R.60-8K-bin.13	C	3	R	60	8K	p__Euryarchaeota (UID49)	100	0	0
C.3.R.60-8K-bin.14	C	3	R	60	8K	k__Bacteria (UID209)	96.55	0.47	0
C.3.R.60-8K-bin.15	C	3	R	60	8K	k__Archaea (UID146)	98.53	0	0
C.3.R.60-8K-bin.16	C	3	R	60	8K	p__Euryarchaeota (UID49)	100	0	0
C.3.R.60-8K-bin.17	C	3	R	60	8K	k__Bacteria (UID209)	100	0	0
C.3.R.60-8K-bin.18	C	3	R	60	8K	k__Bacteria (UID3187)	99.15	0.85	0
C.3.R.60-8K-bin.19	C	3	R	60	8K	k__Bacteria (UID209)	100	1.75	0
C.3.R.60-8K-bin.2	C	3	R	60	8K	k__Bacteria (UID209)	100	1.75	0
C.3.R.60-8K-bin.20	C	3	R	60	8K	k__Bacteria (UID209)	100	0	0
C.3.R.60-8K-bin.21	C	3	R	60	8K	k__Archaea (UID146)	98.53	0	0
C.3.R.60-8K-bin.22	C	3	R	60	8K	k__Bacteria (UID209)	100	0	0
C.3.R.60-8K-bin.23	C	3	R	60	8K	p__Euryarchaeota (UID49)	100	0	0
C.3.R.60-8K-bin.24	C	3	R	60	8K	f__Rhodobacteraceae (UID3340)	96.89	0.61	0
C.3.R.60-8K-bin.25	C	3	R	60	8K	c__Gammaproteobacteria (UID4387)	97.18	0.56	0
C.3.R.60-8K-bin.26	C	3	R	60	8K	g__Streptomyces (UID2052)	99.91	0	0
C.3.R.60-8K-bin.27	C	3	R	60	8K	k__Bacteria (UID3187)	85.47	0.85	0
C.3.R.60-8K-bin.28	C	3	R	60	8K	p__Euryarchaeota (UID49)	100	0	0
C.3.R.60-8K-bin.29	C	3	R	60	8K	o__Rhizobiales (UID3447)	100	0.8	0
C.3.R.60-8K-bin.3	C	3	R	60	8K	k__Bacteria (UID3187)	85.47	0.85	0
C.3.R.60-8K-bin.30	C	3	R	60	8K	f__Rhodobacteraceae (UID3340)	89.09	0.48	0
C.3.R.60-8K-bin.31	C	3	R	60	8K	c__Gammaproteobacteria (UID4387)	97.18	0.56	0
C.3.R.60-8K-bin.32	C	3	R	60	8K	g__Bacillus (UID864)	98.76	0.04	100
C.3.R.60-8K-bin.33	C	3	R	60	8K	f__Rhodobacteraceae (UID3340)	89.52	0.3	0
C.3.R.60-8K-bin.34	C	3	R	60	8K	k__Bacteria (UID209)	100	1.75	0
C.3.R.60-8K-bin.35	C	3	R	60	8K	k__Bacteria (UID209)	96.55	0.47	0
C.3.R.60-8K-bin.36	C	3	R	60	8K	k__Bacteria (UID209)	100	1.75	0
C.3.R.60-8K-bin.37	C	3	R	60	8K	p__Euryarchaeota (UID49)	96.57	0	0
C.3.R.60-8K-bin.38	C	3	R	60	8K	g__Streptomyces (UID2052)	99.91	0	0
C.3.R.60-8K-bin.39	C	3	R	60	8K	f__Rhodobacteraceae (UID3340)	89.52	0.3	0
C.3.R.60-8K-bin.4	C	3	R	60	8K	g__Bacillus (UID864)	98.76	0.04	100
C.3.R.60-8K-bin.40	C	3	R	60	8K	g__Streptomyces (UID2052)	99.91	0	0
C.3.R.60-8K-bin.41	C	3	R	60	8K	c__Gammaproteobacteria (UID4387)	97.18	0.56	0
C.3.R.60-8K-bin.42	C	3	R	60	8K	k__Bacteria (UID3187)	85.47	0.85	0
C.3.R.60-8K-bin.43	C	3	R	60	8K	k__Bacteria (UID209)	100	0	0
C.3.R.60-8K-bin.44	C	3	R	60	8K	p__Euryarchaeota (UID49)	97.22	0	0
C.3.R.60-8K-bin.45	C	3	R	60	8K	o__Rhizobiales (UID3447)	100	0.8	0
C.3.R.60-8K-bin.46	C	3	R	60	8K	k__Bacteria (UID209)	96.55	0.47	0
C.3.R.60-8K-bin.47	C	3	R	60	8K	c__Gammaproteobacteria (UID4387)	97.18	0.56	0
C.3.R.60-8K-bin.48	C	3	R	60	8K	p__Euryarchaeota (UID49)	96.57	0	0
C.3.R.60-8K-bin.49	C	3	R	60	8K	o__Rhizobiales (UID3447)	100	0.8	0
C.3.R.60-8K-bin.5	C	3	R	60	8K	p__Euryarchaeota (UID49)	96.57	0	0
C.3.R.60-8K-bin.6	C	3	R	60	8K	k__Bacteria (UID209)	96.55	0.47	0
C.3.R.60-8K-bin.7	C	3	R	60	8K	g__Streptomyces (UID2052)	99.91	0	0
C.3.R.60-8K-bin.8	C	3	R	60	8K	g__Bacillus (UID864)	98.76	0.04	100
C.3.R.60-8K-bin.9	C	3	R	60	8K	k__Archaea (UID146)	98.53	0	0
C.3.R.60-DT-bin.1	C	3	R	60	DT	k__Bacteria (UID3187)	90.52	2.16	0
C.3.R.60-DT-bin.10	C	3	R	60	DT	o__Rhizobiales (UID3450)	94.81	3.48	35.29
C.3.R.60-DT-bin.11	C	3	R	60	DT	p__Cyanobacteria (UID2189)	97.7	1.85	50
C.3.R.60-DT-bin.12	C	3	R	60	DT	o__Chlamydiales (UID2994)	97.26	2.22	70
C.3.R.60-DT-bin.13	C	3	R	60	DT	k__Archaea (UID2)	52.19	21.47	0
C.3.R.60-DT-bin.14	C	3	R	60	DT	p__Euryarchaeota (UID49)	100	0	0
C.3.R.60-DT-bin.15	C	3	R	60	DT	k__Bacteria (UID3187)	99.15	0.85	0
C.3.R.60-DT-bin.16	C	3	R	60	DT	o__Chlamydiales (UID2994)	96.11	0.87	66.67
C.3.R.60-DT-bin.17	C	3	R	60	DT	f__Spirochaetaceae (UID2512)	90	1.61	50
C.3.R.60-DT-bin.18	C	3	R	60	DT	k__Bacteria (UID209)	96.55	0.47	0
C.3.R.60-DT-bin.19	C	3	R	60	DT	c__Alphaproteobacteria (UID3422)	100	0.41	50
C.3.R.60-DT-bin.2	C	3	R	60	DT	k__Archaea (UID146)	100	0.74	0
C.3.R.60-DT-bin.20	C	3	R	60	DT	o__Burkholderiales (UID4001)	97.95	1.93	0
C.3.R.60-DT-bin.21	C	3	R	60	DT	g__Streptomyces (UID2052)	99.91	0	0
C.3.R.60-DT-bin.22	C	3	R	60	DT	g__Bacillus (UID864)	99.17	0.04	100
C.3.R.60-DT-bin.23	C	3	R	60	DT	c__Alphaproteobacteria (UID3422)	98.05	1.49	28.57
C.3.R.60-DT-bin.24	C	3	R	60	DT	c__Alphaproteobacteria (UID3422)	97.86	1.48	50
C.3.R.60-DT-bin.25	C	3	R	60	DT	p__Cyanobacteria (UID2189)	97.67	0	0
C.3.R.60-DT-bin.26	C	3	R	60	DT	f__Rhodobacteraceae (UID3340)	99.29	1.67	14.29
C.3.R.60-DT-bin.27	C	3	R	60	DT	f__Enterobacteriaceae (UID5054)	99.96	0.16	50
C.3.R.60-DT-bin.28	C	3	R	60	DT	k__Bacteria (UID203)	63.48	29.54	1.3
C.3.R.60-DT-bin.29	C	3	R	60	DT	k__Bacteria (UID209)	98.28	0	0
C.3.R.60-DT-bin.3	C	3	R	60	DT	k__Bacteria (UID209)	100	1.91	0
C.3.R.60-DT-bin.30	C	3	R	60	DT	k__Bacteria (UID3187)	98.28	10.39	0
C.3.R.60-DT-bin.31	C	3	R	60	DT	f__Rhodobacteraceae (UID3340)	97.88	0.48	0
C.3.R.60-DT-bin.32	C	3	R	60	DT	f__Spirochaetaceae (UID2512)	95.97	0.81	100
C.3.R.60-DT-bin.33	C	3	R	60	DT	p__Cyanobacteria (UID2189)	65.51	1.74	22.22
C.3.R.60-DT-bin.34	C	3	R	60	DT	f__Rhodobacteraceae (UID3340)	97.95	0.02	0
C.3.R.60-DT-bin.35	C	3	R	60	DT	k__Archaea (UID146)	99.26	0.74	0
C.3.R.60-DT-bin.36	C	3	R	60	DT	k__Bacteria (UID2993)	98.98	0.09	0
C.3.R.60-DT-bin.4	C	3	R	60	DT	o__Rhizobiales (UID3447)	100	0.8	0
C.3.R.60-DT-bin.5	C	3	R	60	DT	k__Archaea (UID146)	100	0	0
C.3.R.60-DT-bin.6	C	3	R	60	DT	f__Enterobacteriaceae (UID5103)	99.3	0.39	0
C.3.R.60-DT-bin.7	C	3	R	60	DT	p__Euryarchaeota (UID49)	99.18	0	0
C.3.R.60-DT-bin.8	C	3	R	60	DT	c__Gammaproteobacteria (UID4387)	100	1.44	38.46
C.3.R.60-DT-bin.9	C	3	R	60	DT	k__Archaea (UID2)	70.18	15.3	1.82
C.3.R.60-MM-bin.1	C	3	R	60	MM	k__Bacteria (UID3187)	87.93	0.86	0
C.3.R.60-MM-bin.10	C	3	R	60	MM	k__Bacteria (UID209)	100	3.51	0
C.3.R.60-MM-bin.11	C	3	R	60	MM	k__Archaea (UID2)	11.86	1.15	0
C.3.R.60-MM-bin.12	C	3	R	60	MM	p__Cyanobacteria (UID2189)	91.59	0.44	50
C.3.R.60-MM-bin.13	C	3	R	60	MM	f__Enterobacteriaceae (UID5054)	99.79	0.08	0
C.3.R.60-MM-bin.14	C	3	R	60	MM	f__Spirochaetaceae (UID2512)	98.39	0	0
C.3.R.60-MM-bin.15	C	3	R	60	MM	k__Bacteria (UID209)	98.28	0	0
C.3.R.60-MM-bin.16	C	3	R	60	MM	p__Cyanobacteria (UID2189)	91.93	0.41	0
C.3.R.60-MM-bin.17	C	3	R	60	MM	o__Burkholderiales (UID4001)	98.95	1.4	0
C.3.R.60-MM-bin.18	C	3	R	60	MM	o__Rhizobiales (UID3447)	99	0.8	0
C.3.R.60-MM-bin.19	C	3	R	60	MM	g__Bacillus (UID864)	98.76	5.58	20.41
C.3.R.60-MM-bin.2	C	3	R	60	MM	f__Spirochaetaceae (UID2512)	99.19	0.81	0
C.3.R.60-MM-bin.20	C	3	R	60	MM	c__Alphaproteobacteria (UID3422)	72.75	10.7	20.75
C.3.R.60-MM-bin.21	C	3	R	60	MM	g__Streptomyces (UID2052)	96.35	0.36	0
C.3.R.60-MM-bin.22	C	3	R	60	MM	o__Burkholderiales (UID4002)	96.25	2.5	30.43
C.3.R.60-MM-bin.3	C	3	R	60	MM	c__Gammaproteobacteria (UID4387)	98.87	0.56	0
C.3.R.60-MM-bin.4	C	3	R	60	MM	c__Alphaproteobacteria (UID3422)	98.12	0.92	0
C.3.R.60-MM-bin.5	C	3	R	60	MM	k__Bacteria (UID209)	96.55	0.47	0
C.3.R.60-MM-bin.6	C	3	R	60	MM	f__Rhodobacteraceae (UID3340)	98.99	0.61	0
C.3.R.60-MM-bin.7	C	3	R	60	MM	k__Archaea (UID2)	19.85	1.87	0
C.3.R.60-MM-bin.8	C	3	R	60	MM	k__Bacteria (UID3187)	98.28	2.63	0
C.3.R.60-MM-bin.9	C	3	R	60	MM	c__Alphaproteobacteria (UID3422)	99.22	0	0
C.3.V.60-8K-bin.1	C	3	V	60	8K	f__Rhodobacteraceae (UID3340)	91.04	0.3	0
C.3.V.60-8K-bin.10	C	3	V	60	8K	p__Euryarchaeota (UID49)	100	0	0
C.3.V.60-8K-bin.11	C	3	V	60	8K	k__Bacteria (UID209)	100	1.75	0
C.3.V.60-8K-bin.12	C	3	V	60	8K	p__Euryarchaeota (UID49)	100	0	0
C.3.V.60-8K-bin.13	C	3	V	60	8K	k__Bacteria (UID209)	96.55	0.47	0
C.3.V.60-8K-bin.14	C	3	V	60	8K	k__Bacteria (UID3187)	99.15	0.85	0
C.3.V.60-8K-bin.15	C	3	V	60	8K	k__Bacteria (UID209)	100	0	0
C.3.V.60-8K-bin.16	C	3	V	60	8K	k__Bacteria (UID209)	100	0	0
C.3.V.60-8K-bin.17	C	3	V	60	8K	k__Bacteria (UID209)	96.55	0.47	0
C.3.V.60-8K-bin.18	C	3	V	60	8K	k__Bacteria (UID209)	100	0	0
C.3.V.60-8K-bin.19	C	3	V	60	8K	o__Rhizobiales (UID3447)	100	0.8	0
C.3.V.60-8K-bin.2	C	3	V	60	8K	k__Bacteria (UID3187)	96.58	0.85	0
C.3.V.60-8K-bin.20	C	3	V	60	8K	o__Rhizobiales (UID3447)	100	0.8	0
C.3.V.60-8K-bin.21	C	3	V	60	8K	f__Rhodobacteraceae (UID3340)	98.41	0.61	0
C.3.V.60-8K-bin.22	C	3	V	60	8K	g__Streptomyces (UID2052)	99.91	0	0
C.3.V.60-8K-bin.23	C	3	V	60	8K	o__Rhizobiales (UID3447)	100	0.8	0
C.3.V.60-8K-bin.24	C	3	V	60	8K	g__Streptomyces (UID2052)	99.91	0	0
C.3.V.60-8K-bin.25	C	3	V	60	8K	g__Bacillus (UID864)	99.59	0	0
C.3.V.60-8K-bin.26	C	3	V	60	8K	k__Bacteria (UID209)	100	0	0
C.3.V.60-8K-bin.27	C	3	V	60	8K	o__Rhizobiales (UID3447)	100	0.8	0
C.3.V.60-8K-bin.28	C	3	V	60	8K	f__Rhodobacteraceae (UID3340)	97.27	0.4	0
C.3.V.60-8K-bin.29	C	3	V	60	8K	f__Rhodobacteraceae (UID3340)	97.5	0	0
C.3.V.60-8K-bin.3	C	3	V	60	8K	g__Bacillus (UID864)	99.59	0	0
C.3.V.60-8K-bin.30	C	3	V	60	8K	g__Bacillus (UID864)	99.59	0	0
C.3.V.60-8K-bin.31	C	3	V	60	8K	g__Bacillus (UID864)	99.59	0	0
C.3.V.60-8K-bin.32	C	3	V	60	8K	p__Euryarchaeota (UID49)	100	0	0
C.3.V.60-8K-bin.33	C	3	V	60	8K	c__Gammaproteobacteria (UID4387)	97.18	0.56	0
C.3.V.60-8K-bin.34	C	3	V	60	8K	p__Euryarchaeota (UID49)	100	0	0
C.3.V.60-8K-bin.35	C	3	V	60	8K	c__Gammaproteobacteria (UID4387)	97.18	0.56	0
C.3.V.60-8K-bin.36	C	3	V	60	8K	k__Bacteria (UID3187)	96.58	0.85	0
C.3.V.60-8K-bin.37	C	3	V	60	8K	k__Bacteria (UID209)	100	1.75	0
C.3.V.60-8K-bin.38	C	3	V	60	8K	c__Gammaproteobacteria (UID4387)	97.18	0.56	0
C.3.V.60-8K-bin.39	C	3	V	60	8K	k__Bacteria (UID209)	96.55	0.47	0
C.3.V.60-8K-bin.4	C	3	V	60	8K	g__Streptomyces (UID2052)	99.91	0	0
C.3.V.60-8K-bin.40	C	3	V	60	8K	k__Bacteria (UID3187)	96.58	0.85	0
C.3.V.60-8K-bin.41	C	3	V	60	8K	f__Rhodobacteraceae (UID3340)	96.89	0.61	0
C.3.V.60-8K-bin.42	C	3	V	60	8K	g__Streptomyces (UID2052)	99.91	0	0
C.3.V.60-8K-bin.5	C	3	V	60	8K	k__Bacteria (UID209)	96.55	0.47	0
C.3.V.60-8K-bin.6	C	3	V	60	8K	k__Bacteria (UID209)	100	1.75	0
C.3.V.60-8K-bin.7	C	3	V	60	8K	k__Bacteria (UID209)	100	1.75	0
C.3.V.60-8K-bin.8	C	3	V	60	8K	f__Rhodobacteraceae (UID3340)	98.41	0.61	0
C.3.V.60-8K-bin.9	C	3	V	60	8K	c__Gammaproteobacteria (UID4387)	97.18	0.56	0
C.3.V.60-DT-bin.1	C	3	V	60	DT	f__Rhodobacteraceae (UID3340)	95.68	0	0
C.3.V.60-DT-bin.10	C	3	V	60	DT	k__Archaea (UID146)	86.58	0.74	0
C.3.V.60-DT-bin.11	C	3	V	60	DT	k__Bacteria (UID209)	100	0	0
C.3.V.60-DT-bin.12	C	3	V	60	DT	k__Archaea (UID2)	77.97	40.53	0
C.3.V.60-DT-bin.13	C	3	V	60	DT	k__Archaea (UID146)	88.24	13.24	21.05
C.3.V.60-DT-bin.14	C	3	V	60	DT	p__Euryarchaeota (UID49)	59.31	3.27	60
C.3.V.60-DT-bin.15	C	3	V	60	DT	g__Bacillus (UID864)	99.59	0.51	0
C.3.V.60-DT-bin.16	C	3	V	60	DT	c__Alphaproteobacteria (UID3422)	99.5	0.57	20
C.3.V.60-DT-bin.17	C	3	V	60	DT	k__Bacteria (UID3187)	100	75	11.29
C.3.V.60-DT-bin.18	C	3	V	60	DT	f__Rhodobacteraceae (UID3340)	99.29	1.92	37.5
C.3.V.60-DT-bin.19	C	3	V	60	DT	k__Bacteria (UID203)	43.1	7.76	0
C.3.V.60-DT-bin.2	C	3	V	60	DT	k__Bacteria (UID209)	100	1.75	0
C.3.V.60-DT-bin.20	C	3	V	60	DT	k__Bacteria (UID3187)	85.47	0.85	0
C.3.V.60-DT-bin.21	C	3	V	60	DT	f__Spirochaetaceae (UID2512)	96.77	0.81	0
C.3.V.60-DT-bin.22	C	3	V	60	DT	k__Archaea (UID2)	52.19	21.47	0
C.3.V.60-DT-bin.23	C	3	V	60	DT	p__Euryarchaeota (UID49)	100	1.31	0
C.3.V.60-DT-bin.24	C	3	V	60	DT	g__Streptomyces (UID2052)	99.91	0	0
C.3.V.60-DT-bin.25	C	3	V	60	DT	k__Bacteria (UID209)	96.55	0.47	0
C.3.V.60-DT-bin.3	C	3	V	60	DT	o__Burkholderiales (UID4001)	97.95	1.4	0
C.3.V.60-DT-bin.4	C	3	V	60	DT	k__Archaea (UID146)	91.18	12.5	69.57
C.3.V.60-DT-bin.5	C	3	V	60	DT	o__Rhizobiales (UID3447)	100	0.8	0
C.3.V.60-DT-bin.6	C	3	V	60	DT	f__Enterobacteriaceae (UID5103)	99.86	0.76	16.67
C.3.V.60-DT-bin.7	C	3	V	60	DT	f__Rhodobacteraceae (UID3340)	99.09	1.09	0
C.3.V.60-DT-bin.8	C	3	V	60	DT	k__Bacteria (UID203)	98.28	5.33	50
C.3.V.60-DT-bin.9	C	3	V	60	DT	k__Archaea (UID2)	95.33	37.38	43.33
C.3.V.60-MM-bin.1	C	3	V	60	MM	k__Bacteria (UID3187)	87.93	0.86	0
C.3.V.60-MM-bin.10	C	3	V	60	MM	f__Spirochaetaceae (UID2512)	83.75	10.95	65
C.3.V.60-MM-bin.11	C	3	V	60	MM	p__Cyanobacteria (UID2189)	94.42	7	44.19
C.3.V.60-MM-bin.12	C	3	V	60	MM	f__Rhodobacteraceae (UID3340)	98.64	0.48	0
C.3.V.60-MM-bin.13	C	3	V	60	MM	k__Bacteria (UID3187)	99.15	0.85	0
C.3.V.60-MM-bin.14	C	3	V	60	MM	c__Alphaproteobacteria (UID3422)	98.89	0.11	100
C.3.V.60-MM-bin.15	C	3	V	60	MM	k__Bacteria (UID3187)	98.28	2.63	0
C.3.V.60-MM-bin.16	C	3	V	60	MM	o__Rhizobiales (UID3447)	99.2	1.2	33.33
C.3.V.60-MM-bin.17	C	3	V	60	MM	k__Bacteria (UID209)	100	0	0
C.3.V.60-MM-bin.18	C	3	V	60	MM	p__Cyanobacteria (UID2189)	99.56	0.74	0
C.3.V.60-MM-bin.19	C	3	V	60	MM	c__Alphaproteobacteria (UID3422)	98.91	0.35	0
C.3.V.60-MM-bin.2	C	3	V	60	MM	f__Rhodobacteraceae (UID3340)	98.71	0.02	0
C.3.V.60-MM-bin.20	C	3	V	60	MM	p__Cyanobacteria (UID2189)	84.7	2.33	64.71
C.3.V.60-MM-bin.21	C	3	V	60	MM	c__Gammaproteobacteria (UID4387)	99.44	0.56	0
C.3.V.60-MM-bin.22	C	3	V	60	MM	g__Streptomyces (UID2052)	96.35	0	0
C.3.V.60-MM-bin.23	C	3	V	60	MM	k__Bacteria (UID209)	96.55	0.47	0
C.3.V.60-MM-bin.24	C	3	V	60	MM	f__Enterobacteriaceae (UID5103)	99.18	0.39	0
C.3.V.60-MM-bin.25	C	3	V	60	MM	g__Bacillus (UID864)	99.59	0	0
C.3.V.60-MM-bin.26	C	3	V	60	MM	o__Burkholderiales (UID4001)	99.15	2.2	9.09
C.3.V.60-MM-bin.3	C	3	V	60	MM	k__Bacteria (UID209)	100	1.75	0
C.3.V.60-MM-bin.4	C	3	V	60	MM	f__Rhodobacteraceae (UID3340)	99.29	0.61	0
C.3.V.60-MM-bin.5	C	3	V	60	MM	f__Spirochaetaceae (UID2512)	100	0	0
C.3.V.60-MM-bin.6	C	3	V	60	MM	f__Spirochaetaceae (UID2512)	100	0	0
C.3.V.60-MM-bin.7	C	3	V	60	MM	f__Enterobacteriaceae (UID5054)	99.79	0.38	0
C.3.V.60-MM-bin.8	C	3	V	60	MM	c__Alphaproteobacteria (UID3422)	97.4	1.24	0
C.3.V.60-MM-bin.9	C	3	V	60	MM	k__Bacteria (UID2993)	98.98	0	0
C.4.C.60-8K-bin.1	C	4	C	60	8K	p__Euryarchaeota (UID49)	99.35	0	0
C.4.C.60-8K-bin.10	C	4	C	60	8K	g__Bacillus (UID864)	83.93	0.5	25
C.4.C.60-8K-bin.11	C	4	C	60	8K	k__Bacteria (UID3187)	79.91	0	0
C.4.C.60-8K-bin.12	C	4	C	60	8K	f__Rhodobacteraceae (UID3340)	97.27	0.4	0
C.4.C.60-8K-bin.13	C	4	C	60	8K	g__Bacillus (UID864)	83.93	0.5	25
C.4.C.60-8K-bin.14	C	4	C	60	8K	f__Rhodobacteraceae (UID3340)	95.08	0.61	0
C.4.C.60-8K-bin.15	C	4	C	60	8K	p__Euryarchaeota (UID49)	99.35	0	0
C.4.C.60-8K-bin.2	C	4	C	60	8K	f__Rhodobacteraceae (UID3340)	99.29	0.61	0
C.4.C.60-8K-bin.3	C	4	C	60	8K	g__Bacillus (UID864)	83.93	0.5	25
C.4.C.60-8K-bin.4	C	4	C	60	8K	p__Euryarchaeota (UID49)	99.35	0	0
C.4.C.60-8K-bin.5	C	4	C	60	8K	g__Bacillus (UID864)	83.93	0.5	25
C.4.C.60-8K-bin.6	C	4	C	60	8K	f__Rhodobacteraceae (UID3340)	99.29	0.61	0
C.4.C.60-8K-bin.7	C	4	C	60	8K	f__Rhodobacteraceae (UID3340)	99.29	0.61	0
C.4.C.60-8K-bin.8	C	4	C	60	8K	p__Euryarchaeota (UID49)	99.35	0	0
C.4.C.60-8K-bin.9	C	4	C	60	8K	o__Burkholderiales (UID4001)	96.35	1.4	0
C.4.C.60-DT-bin.1	C	4	C	60	DT	f__Rhodobacteraceae (UID3340)	99.29	1.67	14.29
C.4.C.60-DT-bin.10	C	4	C	60	DT	k__Bacteria (UID3187)	100	0.86	0
C.4.C.60-DT-bin.11	C	4	C	60	DT	o__Chlamydiales (UID2994)	93.32	0	0
C.4.C.60-DT-bin.12	C	4	C	60	DT	f__Rhodobacteraceae (UID3340)	99.32	0.15	0
C.4.C.60-DT-bin.13	C	4	C	60	DT	p__Euryarchaeota (UID49)	99.84	0.65	0
C.4.C.60-DT-bin.14	C	4	C	60	DT	k__Bacteria (UID2993)	98.98	4.57	18.18
C.4.C.60-DT-bin.15	C	4	C	60	DT	p__Cyanobacteria (UID2189)	95.93	4.11	12.5
C.4.C.60-DT-bin.16	C	4	C	60	DT	f__Rhodobacteraceae (UID3340)	97.88	0.48	0
